ID	SLNO	SALIST	SOURCE_CONCEPT	CONCEPTICON_ID	CONCEPTICON_NAME	FORM	TOKENS	BORROWED	TONES	SOURCE	PAGE	DOCULECT	SPEAKER	GLOTTOCODE	NOTES
1383	346		to dance	3327	TO DANCE	kaʔ⁵² kɔ⁴⁴	k a ʔ ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Santong	st1	maky1236	
1384	346		to dance	3327	TO DANCE	kaʔ⁴² kɔ⁴⁴	k a ʔ ⁴² + k ɔ ⁴⁴	0	42 44	nawsawu2016makyam	177	Santong	st2	maky1236	
1385	347	shoot..arrow:to	to shoot (gun)	1172	SHOOT	hip⁵² kɔ⁴⁴	h i p ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1386	347	shoot..arrow:to	to shoot (gun)	1172	SHOOT	hip⁵² kɔ⁴⁴	h i p ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1387	347	shoot..arrow:to	to shoot (gun)	1172	SHOOT	hip⁵² kɔ⁴⁴	h i p ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Santong	st1	maky1236	
1388	347	shoot..arrow:to	to shoot (gun)	1172	SHOOT	hip⁴² kɔ⁴⁴	h i p ⁴² + k ɔ ⁴⁴	0	42 44	nawsawu2016makyam	177	Santong	st2	maky1236	
1389	348		to hunt	3614	TO HUNT	xaʔ⁵² lim⁴⁴ ti³³ kɔ³¹	x a ʔ ⁵² + l i m ⁴⁴ + t i ³³ + k ɔ ³¹	0	52 44 33 31	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1390	348		to hunt	3614	TO HUNT	xaʔ⁵² lim⁴⁴ ti³³ kɔ²¹	x a ʔ ⁵² + l i m ⁴⁴ + t i ³³ + k ɔ ²¹	0	52 44 33 21	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1391	348		to hunt	3614	TO HUNT	kʰa⁵² tʃak⁵² kɔ⁴⁴	kʰ a ⁵² + tʃ a k ⁵² + k ɔ ⁴⁴	0	52 52 44	nawsawu2016makyam	177	Santong	st1	maky1236	
1392	348		to hunt	3614	TO HUNT	xa⁴² tʃak⁴² kɔ⁴⁴	x a ⁴² + tʃ a k ⁴² + k ɔ ⁴⁴	0	42 42 44	nawsawu2016makyam	177	Santong	st2	maky1236	
1393	349		to kill	3658	TO KILL	laʔ⁵² θuat⁵² huan³¹	l a ʔ ⁵² + θ ua t ⁵² + h ua n ³¹	0	52 52 31	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1394	349		to kill	3658	TO KILL	laʔ⁵² θuat⁵² huan²¹	l a ʔ ⁵² + θ ua t ⁵² + h ua n ²¹	0	52 52 21	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1395	349		to kill	3658	TO KILL	laʔ⁵² θuat⁵² kɔ³¹	l a ʔ ⁵² + θ ua t ⁵² + k ɔ ³¹	0	52 52 31	nawsawu2016makyam	177	Santong	st1	maky1236	
1396	349		to kill	3658	TO KILL	laʔ⁴² θuat⁴² kɔ³³	l a ʔ ⁴² + θ ua t ⁴² + k ɔ ³³	0	42 42 33	nawsawu2016makyam	177	Santong	st2	maky1236	
1397	350	fight:to	to fight (hand-to-hand)	1423	FIGHT	hiɛ³³ θi⁴⁴ kɔ³¹	h iɛ ³³ + θ i ⁴⁴ + k ɔ ³¹	0	33 44 31	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1398	350	fight:to	to fight (hand-to-hand)	1423	FIGHT	hiɛ³³ θi⁵² kɔ²¹	h iɛ ³³ + θ i ⁵² + k ɔ ²¹	0	33 52 21	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1399	350	fight:to	to fight (hand-to-hand)	1423	FIGHT	hiɛ³³ θi⁴⁴ kɔ³¹	h iɛ ³³ + θ i ⁴⁴ + k ɔ ³¹	0	33 44 31	nawsawu2016makyam	177	Santong	st1	maky1236	
1400	350	fight:to	to fight (hand-to-hand)	1423	FIGHT	hiɛ³³ θi⁴⁴ kɔ²¹	h iɛ ³³ + θ i ⁴⁴ + k ɔ ²¹	0	33 44 21	nawsawu2016makyam	177	Santong	st2	maky1236	
1401	351		to buy	3228	TO BUY	min³³ kɔ³¹	m i n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1402	351		to buy	3228	TO BUY	min³³ kɔ²¹	m i n ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1403	351		to buy	3228	TO BUY	min³³ kɔ³¹	m i n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	177	Santong	st1	maky1236	
1404	351		to buy	3228	TO BUY	min³³ kɔ²¹	m i n ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	177	Santong	st2	maky1236	
1405	352		to sell	3962	TO SELL	ɣɔk⁵² kɔ⁴⁴	ɣ ɔ k ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1406	352		to sell	3962	TO SELL	ɣɔk⁵² kɔ⁴⁴	ɣ ɔ k ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1407	352		to sell	3962	TO SELL	ɣɔk⁵² kɔ⁴⁴	ɣ ɔ k ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	177	Santong	st1	maky1236	
1408	352		to sell	3962	TO SELL	ɣɔk⁴⁴ kɔ⁴⁴	ɣ ɔ k ⁴⁴ + k ɔ ⁴⁴	0	44 44	nawsawu2016makyam	177	Santong	st2	maky1236	
1409	353	exchange:to	to exchange	2509	EXCHANGE	hi³³ θi³¹ kɔ⁴⁴	h i ³³ + θ i ³¹ + k ɔ ⁴⁴	0	33 31 44	nawsawu2016makyam	177	Khalai	kl1	maky1236	
1410	353	exchange:to	to exchange	2509	EXCHANGE	hi³³ θi²¹ kɔ⁴⁴	h i ³³ + θ i ²¹ + k ɔ ⁴⁴	0	33 21 44	nawsawu2016makyam	177	Khalai	kl2	maky1236	
1411	353	exchange:to	to exchange	2509	EXCHANGE	hi³³ θi³¹ kɔ³¹	h i ³³ + θ i ³¹ + k ɔ ³¹	0	33 31 31	nawsawu2016makyam	177	Santong	st1	maky1236	
1412	353	exchange:to	to exchange	2509	EXCHANGE	hi³³ θi²¹ kɔ²¹	h i ³³ + θ i ²¹ + k ɔ ²¹	0	33 21 21	nawsawu2016makyam	177	Santong	st2	maky1236	
1413	354		to pay	3801	TO PAY	kə⁴⁴ hi⁴⁴ tʃy⁵² kɔ⁴⁴	k ə ⁴⁴ + h i ⁴⁴ + tʃ y ⁵² + k ɔ ⁴⁴	0	44 44 52 44	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1414	354		to pay	3801	TO PAY	kə⁴⁴ hi⁴⁴ tʃyʔ⁵² kɔ⁴⁴	k ə ⁴⁴ + h i ⁴⁴ + tʃ y ʔ ⁵² + k ɔ ⁴⁴	0	44 44 52 44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1415	354		to pay	3801	TO PAY	kə⁴⁴ hi³³ tʃyʔ⁵² kɔ⁴⁴	k ə ⁴⁴ + h i ³³ + tʃ y ʔ ⁵² + k ɔ ⁴⁴	0	44 33 52 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1416	354		to pay	3801	TO PAY	kə²¹ hi⁴⁴ tʃyʔ²¹ kɔ⁴⁴	k ə ²¹ + h i ⁴⁴ + tʃ y ʔ ²¹ + k ɔ ⁴⁴	0	21 44 21 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1417	355		to steal	4058	TO STEAL	hɔʔ³³ kɔ⁴⁴	h ɔ ʔ ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1418	355		to steal	4058	TO STEAL	hɔʔ²¹ kɔ⁴⁴	h ɔ ʔ ²¹ + k ɔ ⁴⁴	0	21 44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1419	355		to steal	4058	TO STEAL	hɔʔ³¹ kɔ⁴⁴	h ɔ ʔ ³¹ + k ɔ ⁴⁴	0	31 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1420	355		to steal	4058	TO STEAL	hɔʔ²¹ kɔ⁴⁴	h ɔ ʔ ²¹ + k ɔ ⁴⁴	0	21 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1421	356	hide..oneself	to hide oneself	2485	HIDE (ONESELF)	θap⁴⁴ huan³¹	θ a p ⁴⁴ + h ua n ³¹	0	44 31	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1422	356	hide..oneself	to hide oneself	2485	HIDE (ONESELF)	θap⁵² huan²¹	θ a p ⁵² + h ua n ²¹	0	52 21	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1423	356	hide..oneself	to hide oneself	2485	HIDE (ONESELF)	θap⁵² kɔ⁴⁴	θ a p ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1424	356	hide..oneself	to hide oneself	2485	HIDE (ONESELF)	θap⁴² kɔ⁴⁴	θ a p ⁴² + k ɔ ⁴⁴	0	42 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1425	357	0001.:one	one (person)	1493	ONE	kʰuat⁴⁴	kʰ ua t ⁴⁴	0	44	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1426	357	0001.:one	one (person)	1493	ONE	kʰuat⁴⁴	kʰ ua t ⁴⁴	0	44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1427	357	0001.:one	one (person)	1493	ONE	kʰuat⁵² tʰuan⁴⁴	kʰ ua t ⁵² + tʰ ua n ⁴⁴	0	52 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1428	357	0001.:one	one (person)	1493	ONE	kʰuat⁴² tʰuan⁴⁴	kʰ ua t ⁴² + tʰ ua n ⁴⁴	0	42 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1429	358	0002.:two	two (persons)	1498	TWO	nat⁴⁴	n a t ⁴⁴	0	44	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1430	358	0002.:two	two (persons)	1498	TWO	nat⁴⁴	n a t ⁴⁴	0	44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1431	358	0002.:two	two (persons)	1498	TWO	nat⁵² tʰuan⁴⁴	n a t ⁵² + tʰ ua n ⁴⁴	0	52 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1432	358	0002.:two	two (persons)	1498	TWO	nat³³ tʰuan⁴⁴	n a t ³³ + tʰ ua n ⁴⁴	0	33 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1433	359	0003.:three	three (persons)	492	THREE	θam³³	θ a m ³³	0	33	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1434	359	0003.:three	three (persons)	492	THREE	θam³³	θ a m ³³	0	33	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1435	359	0003.:three	three (persons)	492	THREE	θam³³ tʰuan⁴⁴	θ a m ³³ + tʰ ua n ⁴⁴	0	33 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1436	359	0003.:three	three (persons)	492	THREE	θam³³ tʰuan⁴⁴	θ a m ³³ + tʰ ua n ⁴⁴	0	33 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1437	360	0004.:four	four (persons)	1500	FOUR	pʰə³¹ li³³	pʰ ə ³¹ + l i ³³	0	31 33	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1438	360	0004.:four	four (persons)	1500	FOUR	pʰə²¹ li³³	pʰ ə ²¹ + l i ³³	0	21 33	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1439	360	0004.:four	four (persons)	1500	FOUR	pʰə³¹ li³³ tʰuan⁴⁴	pʰ ə ³¹ + l i ³³ + tʰ ua n ⁴⁴	0	31 33 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1440	360	0004.:four	four (persons)	1500	FOUR	pʰə²¹ li³³ tʰuan⁴⁴	pʰ ə ²¹ + l i ³³ + tʰ ua n ⁴⁴	0	21 33 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1441	361	0005.:five	five (persons)	493	FIVE	pʰə³¹ ŋa³³	pʰ ə ³¹ + ŋ a ³³	0	31 33	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1442	361	0005.:five	five (persons)	493	FIVE	pʰə²¹ ŋa³³	pʰ ə ²¹ + ŋ a ³³	0	21 33	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1443	361	0005.:five	five (persons)	493	FIVE	pʰə³¹ ŋa³³ tʰuan⁴⁴	pʰ ə ³¹ + ŋ a ³³ + tʰ ua n ⁴⁴	0	31 33 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1444	361	0005.:five	five (persons)	493	FIVE	pʰə²¹ ŋa³³ tʰuan⁴⁴	pʰ ə ²¹ + ŋ a ³³ + tʰ ua n ⁴⁴	0	21 33 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1445	362	0006.:six	six (persons)	1703	SIX	kʰə³¹ zɔk³¹	kʰ ə ³¹ + z ɔ k ³¹	0	31 31	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1446	362	0006.:six	six (persons)	1703	SIX	kʰə²¹ ʒɔk²¹	kʰ ə ²¹ + ʒ ɔ k ²¹	0	21 21	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1447	362	0006.:six	six (persons)	1703	SIX	kʰə³¹ ɣɔk³¹ tʰuan⁴⁴	kʰ ə ³¹ + ɣ ɔ k ³¹ + tʰ ua n ⁴⁴	0	31 31 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1448	362	0006.:six	six (persons)	1703	SIX	kʰə²¹ ɣɔk²¹ tʰuan⁴⁴	kʰ ə ²¹ + ɣ ɔ k ²¹ + tʰ ua n ⁴⁴	0	21 21 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1449	363	0007.:seven	seven (persons)	1704	SEVEN	kʰə³¹ ɲɛk³³	kʰ ə ³¹ + ɲ ɛ k ³³	0	31 33	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1450	363	0007.:seven	seven (persons)	1704	SEVEN	kʰə²¹ ɲɛk³³	kʰ ə ²¹ + ɲ ɛ k ³³	0	21 33	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1451	363	0007.:seven	seven (persons)	1704	SEVEN	kʰə³¹ ɲet³¹ tʰuan⁴⁴	kʰ ə ³¹ + ɲ e t ³¹ + tʰ ua n ⁴⁴	0	31 31 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1452	363	0007.:seven	seven (persons)	1704	SEVEN	kʰə²¹ ɲet²¹ tʰuan⁴⁴	kʰ ə ²¹ + ɲ e t ²¹ + tʰ ua n ⁴⁴	0	21 21 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1453	364	0008.:eight	eight (persons)	1705	EIGHT	tʰə³¹ wat³³	tʰ ə ³¹ + w a t ³³	0	31 33	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1454	364	0008.:eight	eight (persons)	1705	EIGHT	tʰə²¹ wat²¹	tʰ ə ²¹ + w a t ²¹	0	21 21	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1455	364	0008.:eight	eight (persons)	1705	EIGHT	tʰə³¹ wat³¹ tʰuan⁴⁴	tʰ ə ³¹ + w a t ³¹ + tʰ ua n ⁴⁴	0	31 31 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1456	364	0008.:eight	eight (persons)	1705	EIGHT	tʰə²¹ wat²¹ tʰuan⁴⁴	tʰ ə ²¹ + w a t ²¹ + tʰ ua n ⁴⁴	0	21 21 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1457	365	0009.:nine	nine (persons)	1483	NINE	kʰuan⁴⁴ pɔŋ³¹	kʰ ua n ⁴⁴ + p ɔ ŋ ³¹	0	44 31	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1458	365	0009.:nine	nine (persons)	1483	NINE	kʰuan⁴⁴ pɔŋ²¹	kʰ ua n ⁴⁴ + p ɔ ŋ ²¹	0	44 21	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1459	365	0009.:nine	nine (persons)	1483	NINE	kʰuan²⁴ pɔŋ³³ tʰuan⁴⁴	kʰ ua n ²⁴ + p ɔ ŋ ³³ + tʰ ua n ⁴⁴	0	24 33 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1460	365	0009.:nine	nine (persons)	1483	NINE	kʰuan⁴⁴ pɔŋ³³ tʰuan⁴⁴	kʰ ua n ⁴⁴ + p ɔ ŋ ³³ + tʰ ua n ⁴⁴	0	44 33 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1461	366	0010.:ten	ten (persons)	1515	TEN	sap⁵²	s a p ⁵²	0	52	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1462	366	0010.:ten	ten (persons)	1515	TEN	ʃap⁵²	ʃ a p ⁵²	0	52	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1463	366	0010.:ten	ten (persons)	1515	TEN	sap³¹ tʰuan⁴⁴	s a p ³¹ + tʰ ua n ⁴⁴	0	31 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1464	366	0010.:ten	ten (persons)	1515	TEN	sap²¹ tʰuan⁴⁴	s a p ²¹ + tʰ ua n ⁴⁴	0	21 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1465	367	0020.:twenty	twenty (persons)	1710	TWENTY	kʰy³³	kʰ y ³³	0	33	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1466	367	0020.:twenty	twenty (persons)	1710	TWENTY	kʰy³³ hə⁴⁴	kʰ y ³³ + h ə ⁴⁴	0	33 44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1467	367	0020.:twenty	twenty (persons)	1710	TWENTY	kʰy³³ tʰuan⁴⁴	kʰ y ³³ + tʰ ua n ⁴⁴	0	33 44	nawsawu2016makyam	178	Santong	st1	maky1236	
1468	367	0020.:twenty	twenty (persons)	1710	TWENTY	kʰy³³ tʰuan⁴⁴	kʰ y ³³ + tʰ ua n ⁴⁴	0	33 44	nawsawu2016makyam	178	Santong	st2	maky1236	
1469	368	0100.:hundred	hundred (persons)	1634	HUNDRED	zy³³ kʰuat⁴⁴	z y ³³ + kʰ ua t ⁴⁴	0	33 44	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1470	368	0100.:hundred	hundred (persons)	1634	HUNDRED	ʒə³³ kʰuat⁴⁴	ʒ ə ³³ + kʰ ua t ⁴⁴	0	33 44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1471	368	0100.:hundred	hundred (persons)	1634	HUNDRED	miʔ⁵² θeiŋ⁴⁴ zy³³ kʰuat⁵²	m i ʔ ⁵² + θ ei ŋ ⁴⁴ + z y ³³ + kʰ ua t ⁵²	0	52 44 33 52	nawsawu2016makyam	178	Santong	st1	maky1236	
1472	368	0100.:hundred	hundred (persons)	1634	HUNDRED	miʔ²¹ θeiŋ⁴⁴ zy³³ kʰuat⁴²	m i ʔ ²¹ + θ ei ŋ ⁴⁴ + z y ³³ + kʰ ua t ⁴²	0	21 44 33 42	nawsawu2016makyam	178	Santong	st2	maky1236	
1473	369	1000.:thousand	thousand (persons)	1843	THOUSAND	heiŋ³³ kʰuat⁴⁴	h ei ŋ ³³ + kʰ ua t ⁴⁴	0	33 44	nawsawu2016makyam	178	Khalai	kl1	maky1236	
1474	369	1000.:thousand	thousand (persons)	1843	THOUSAND	heiŋ³³ kʰuat⁴⁴	h ei ŋ ³³ + kʰ ua t ⁴⁴	0	33 44	nawsawu2016makyam	178	Khalai	kl2	maky1236	
1475	369	1000.:thousand	thousand (persons)	1843	THOUSAND	miʔ⁵² θeiŋ⁴⁴ heiŋ³³ kʰuat⁵²	m i ʔ ⁵² + θ ei ŋ ⁴⁴ + h ei ŋ ³³ + kʰ ua t ⁵²	0	52 44 33 52	nawsawu2016makyam	178	Santong	st1	maky1236	
1476	369	1000.:thousand	thousand (persons)	1843	THOUSAND	miʔ²¹ θeiŋ⁴⁴ heiŋ³⁵ kʰuat⁴²	m i ʔ ²¹ + θ ei ŋ ⁴⁴ + h ei ŋ ³⁵ + kʰ ua t ⁴²	0	21 44 35 42	nawsawu2016makyam	178	Santong	st2	maky1236	
1477	370		to be many (people)	428	BE MANY	puan³³ kɔ³¹	p ua n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1478	370		to be many (people)	428	BE MANY	puan³³ kɔ²¹	p ua n ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1479	370		to be many (people)	428	BE MANY	puan³³ kɔ³¹	p ua n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Santong	st1	maky1236	
1480	370		to be many (people)	428	BE MANY	puan³³ kɔ²¹	p ua n ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	179	Santong	st2	maky1236	
1481	371	all	all	98	ALL	kə³¹ ly⁴⁴ pi³¹	k ə ³¹ + l y ⁴⁴ + p i ³¹	0	31 44 31	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1482	371	all	all	98	ALL	kə²¹ ly⁴⁴ pi²¹	k ə ²¹ + l y ⁴⁴ + p i ²¹	0	21 44 21	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1483	371	all	all	98	ALL	kə³¹ ly⁴⁴ pi³¹	k ə ³¹ + l y ⁴⁴ + p i ³¹	0	31 44 31	nawsawu2016makyam	179	Santong	st1	maky1236	
1484	371	all	all	98	ALL	kə²¹ ly⁴⁴ pi²¹	k ə ²¹ + l y ⁴⁴ + p i ²¹	0	21 44 21	nawsawu2016makyam	179	Santong	st2	maky1236	
1485	372	some..portion	some (people)	1241	SOME	ʔa³³ ɲaŋ⁴⁴	ʔ a ³³ + ɲ a ŋ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1486	372	some..portion	some (people)	1241	SOME	ʔa³³ ɲaŋ⁴⁴	ʔ a ³³ + ɲ a ŋ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1487	372	some..portion	some (people)	1241	SOME	ʔə³¹ ɲiaŋ⁴⁴	ʔ ə ³¹ + ɲ ia ŋ ⁴⁴	0	31 44	nawsawu2016makyam	179	Santong	st1	maky1236	
1488	372	some..portion	some (people)	1241	SOME	ʔa²¹ ɲiaŋ⁴⁴	ʔ a ²¹ + ɲ ia ŋ ⁴⁴	0	21 44	nawsawu2016makyam	179	Santong	st2	maky1236	
1489	373	few..in.number:to.be	to be few (people)	1242	FEW	ɣeiŋ³³ kɔ³¹	ɣ ei ŋ ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1490	373	few..in.number:to.be	to be few (people)	1242	FEW	ɣeiŋ³³ kɔ²¹	ɣ ei ŋ ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1491	373	few..in.number:to.be	to be few (people)	1242	FEW	ɣeiŋ³³ kɔ³¹	ɣ ei ŋ ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Santong	st1	maky1236	
1492	373	few..in.number:to.be	to be few (people)	1242	FEW	ɣeiŋ³³ kɔ²¹	ɣ ei ŋ ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	179	Santong	st2	maky1236	
1493	374	half..portion	half (quantity)	816	HALF	ʔa³³ pu⁴⁴	ʔ a ³³ + p u ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1494	374	half..portion	half (quantity)	816	HALF	ʔa³³ pu³³	ʔ a ³³ + p u ³³	0	33 33	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1495	374	half..portion	half (quantity)	816	HALF	ʔə³¹ tʰam⁵²	ʔ ə ³¹ + tʰ a m ⁵²	0	31 52	nawsawu2016makyam	179	Santong	st1	maky1236	
1496	374	half..portion	half (quantity)	816	HALF	ʔa²¹ tʰam⁴⁴	ʔ a ²¹ + tʰ a m ⁴⁴	0	21 44	nawsawu2016makyam	179	Santong	st2	maky1236	
1497	375	big:to.be	to be big	1202	BIG	tʰiɛ³³ kɔ⁴⁴	tʰ iɛ ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1498	375	big:to.be	to be big	1202	BIG	tʰiɛ³³ kɔ⁴⁴	tʰ iɛ ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1499	375	big:to.be	to be big	1202	BIG	tʰiɛ²⁴ kɔ⁴⁴	tʰ iɛ ²⁴ + k ɔ ⁴⁴	0	24 44	nawsawu2016makyam	179	Santong	st1	maky1236	
1500	375	big:to.be	to be big	1202	BIG	tʰiɛ³⁵ kɔ⁴⁴	tʰ iɛ ³⁵ + k ɔ ⁴⁴	0	35 44	nawsawu2016makyam	179	Santong	st2	maky1236	
1501	376	small:to.be	to be small	1246	SMALL	ɣeiŋ³³ kɔ³¹	ɣ ei ŋ ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1502	376	small:to.be	to be small	1246	SMALL	ɣeiŋ³³ kɔ³¹	ɣ ei ŋ ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1503	376	small:to.be	to be small	1246	SMALL	ɣeiŋ³³ kɔ³¹	ɣ ei ŋ ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Santong	st1	maky1236	
1504	376	small:to.be	to be small	1246	SMALL	ɣeiŋ³³ kɔ²¹	ɣ ei ŋ ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	179	Santong	st2	maky1236	
1505	377	long:to.be	to be long	1203	LONG	luan³³ kɔ³¹	l ua n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1506	377	long:to.be	to be long	1203	LONG	luan³³ kɔ⁴⁴	l ua n ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1507	377	long:to.be	to be long	1203	LONG	luan³³ kɔ³¹	l ua n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Santong	st1	maky1236	
1508	377	long:to.be	to be long	1203	LONG	luan³³ kɔ²¹	l ua n ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	179	Santong	st2	maky1236	
1509	378	short..length:to.be	to be short (length)	1645	SHORT	ʃi³³ kɔ³¹	ʃ i ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	179	Khalai	kl1	maky1236	
1510	378	short..length:to.be	to be short (length)	1645	SHORT	ʃi³³ kɔ⁴⁴	ʃ i ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl2	maky1236	
1511	378	short..length:to.be	to be short (length)	1645	SHORT	pʰɔʔ⁵² kɔ⁴⁴	pʰ ɔ ʔ ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	179	Santong	st1	maky1236	
1512	378	short..length:to.be	to be short (length)	1645	SHORT	pʰɔʔ²¹ kɔ⁴⁴	pʰ ɔ ʔ ²¹ + k ɔ ⁴⁴	0	21 44	nawsawu2016makyam	179	Santong	st2	maky1236	
1513	379	tall:to.be	to be tall	711	TALL	ʃiaŋ³³ kɔ⁴⁴	ʃ ia ŋ ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	179	Khalai	kl1	maky1236	
